"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","Umag","alphat","epsilon","k","nut","p","p_rgh","rho"
170.7,22.509,20,300,0,0,0,0,0.0034756,0.35848,0.32369,0.0024116,1.013e+05,-22.302,1.225
23.507,-29.2,20,300,-1.1575,-0.22925,0.27329,1.2324,0.26794,2.5199,2.3324,0.18592,1.0129e+05,-30.262,1.225
23.507,-29.491,20,300,-2.054,-0.13183,0.26099,2.0777,0.12889,2.4197,1.43,0.089431,1.0129e+05,-30.203,1.225
23.507,-29.733,20,300,0,0,0,0,0.0033724,2.6723,0.88404,0.00234,1.0129e+05,-30.163,1.225
112.41,-9.1949,20,300,-0.024197,-3.1539,-6.6379,7.3565,0.045958,0.30656,0.31675,0.031889,1.0134e+05,15.519,1.225
112.74,-9.2226,20,300,0,0,0,0,0.0034113,0.3712,0.31398,0.002367,1.0134e+05,15.614,1.225
114.13,10.559,20,300,-2.1232,-0.76104,2.6077,3.636,0.084377,2.0575,1.112,0.058547,1.0128e+05,-45.056,1.225
114.15,10.332,20,300,0,0,0,0,0.0034632,1.7803,0.68575,0.002403,1.0128e+05,-46.241,1.225
112.74,9.2229,20,300,0,0,0,0,0.0049049,1.877,0.89902,0.0034034,1.0132e+05,-0.35592,1.225
112.46,9.2526,20,300,0.22295,3.5759,-9.4774,10.154,0.11509,1.5533,1.0432,0.079858,1.0133e+05,1.2849,1.225
73.846,-30.844,20,300,0,0,0,0,0.012983,0.12173,0.39367,0.0090087,1.0131e+05,-12.04,1.225
73.846,-32.279,20,300,0,0,0,0,0.012055,0.1158,0.37146,0.0083647,1.0131e+05,-10.928,1.225
89.302,41.485,20,300,0,0,0,0,0.011122,0.70957,0.79338,0.007717,1.013e+05,-21.096,1.225
90.104,42.683,20,300,0,0,0,0,0.006489,0.62165,0.55597,0.0045025,1.0131e+05,-19.878,1.225
90.457,43.21,20,300,0,0,0,0,0.0047051,0.46389,0.41759,0.0032648,1.013e+05,-20.173,1.225
93.167,47.26,20,300,0,0,0,0,0.01029,0.28266,0.53659,0.00714,1.0131e+05,-19.583,1.225
95.218,47.402,20,300,0,0,0,0,0.0073616,0.48871,0.53169,0.0051081,1.013e+05,-21.052,1.225
93.9,48.355,20,300,0,0,0,0,0.0071842,0.63768,0.55829,0.004985,1.013e+05,-23.195,1.225
151.82,-50.133,20,300,0,0,0,0,0.011906,0.12176,0.3821,0.0082614,1.0129e+05,-32.001,1.225
151.82,-51.194,20,300,0,0,0,0,0.0089933,0.46295,0.48397,0.0062402,1.0129e+05,-35.179,1.225
157.82,-50.18,20,300,0,0,0,0,0.016257,0.34941,0.73082,0.01128,1.0129e+05,-34.703,1.225
157.82,-49.194,20,300,0,0,0,0,0.0079599,0.27918,0.38018,0.0055232,1.0129e+05,-33.596,1.225
157.82,-38.194,20,300,0,0,0,0,0.004947,0.081246,0.15048,0.0034326,1.013e+05,-22.823,1.225
157.82,-36.194,20,300,0,0,0,0,0.0051778,0.078029,0.15615,0.0035928,1.013e+05,-22.14,1.225
93.465,18.96,20,300,0,0,0,0,0.0049537,1.7311,0.82194,0.0034373,1.0133e+05,6.6385,1.225
93.623,19.202,20,300,0,0,0,0,0.005134,1.7175,0.83044,0.0035623,1.0133e+05,5.902,1.225
94.056,19.942,20,300,0,0,0,0,0.0054479,3.1041,1.1336,0.0037802,1.0133e+05,1.5965,1.225
90.276,15.312,20,300,0,0,0,0,0.0071771,1.8923,0.99253,0.0049801,1.0133e+05,7.0893,1.225
90.95,15.934,20,300,0,0,0,0,0.0062252,1.4015,0.86583,0.0043195,1.0134e+05,18.325,1.225
95.208,32.542,20,300,0,0,0,0,0.0048774,2.6553,0.92956,0.0033843,1.0131e+05,-17.758,1.225
94.712,33.85,20,300,0,0,0,0,0.0051329,1.7115,0.83599,0.0035616,1.0131e+05,-18.966,1.225
90.685,39.469,20,300,0,0,0,0,0.004867,3.0623,1.1338,0.0033771,1.0129e+05,-36.786,1.225
90.662,39.488,20,300,0,0,0,0,0.0049444,3.0419,1.1341,0.0034308,1.0129e+05,-36.412,1.225
89.915,40.162,20,300,0,0,0,0,0.0059006,2.4083,1.0514,0.0040943,1.013e+05,-20.232,1.225
89.146,40.686,20,300,0,0,0,0,0.0091487,2.0175,1.0842,0.0063481,1.013e+05,-22.83,1.225
88.919,40.85,20,300,0,0,0,0,0.011029,1.8468,1.132,0.0076526,1.013e+05,-25.319,1.225
59.767,53.075,20,300,0,0,0,0,0.004007,0.023446,0.081064,0.0027804,1.0139e+05,64.453,1.225
58.141,53.075,20,300,0,0,0,0,0.0070324,0.025966,0.12633,0.0048796,1.0139e+05,64.655,1.225
130.74,-7.6682,20,300,0,0,0,0,0.0038782,0.063407,0.1233,0.002691,1.013e+05,-28.753,1.225
132.74,-7.6682,20,300,0,0,0,0,0.0038704,0.040492,0.10697,0.0026856,1.013e+05,-28.39,1.225
73.846,-29.279,20,300,0,0,0,0,0.010036,0.08524,0.27935,0.006964,1.0131e+05,-11.652,1.225
72.179,-29.279,20,300,0,0,0,0,0.0078819,0.087797,0.2408,0.005469,1.0131e+05,-11.154,1.225
72.3,-32.279,20,300,0,0,0,0,0.0082993,0.051591,0.20215,0.0057587,1.0132e+05,-9.533,1.225
114.74,-1.6682,20,300,0,0,0,0,0.005193,0.12915,0.20988,0.0036033,1.0135e+05,21.27,1.225
112.74,-1.6682,20,300,0,0,0,0,0.0052433,0.12099,0.20407,0.0036382,1.0135e+05,21.202,1.225
112.74,-7.6682,20,300,0,0,0,0,0.0056153,0.19241,0.26147,0.0038963,1.0135e+05,20.113,1.225
114.74,-7.6682,20,300,0,0,0,0,0.0050575,0.1104,0.19613,0.0035093,1.0135e+05,23.631,1.225
151.82,-49.194,20,300,0,0,0,0,0.0064103,0.14635,0.25008,0.004448,1.0129e+05,-31.83,1.225
157.82,-51.194,20,300,0,0,0,0,0.011557,0.48492,0.6765,0.0080189,1.0129e+05,-31.492,1.225
70.846,-29.279,20,300,0,0,0,0,0.005129,0.14121,0.22108,0.0035589,1.0131e+05,-10.792,1.225
70.846,-32.279,20,300,0,0,0,0,0.0043376,0.031216,0.10329,0.0030098,1.0132e+05,-9.5401,1.225
151.82,-36.194,20,300,0,0,0,0,0.0064816,0.14194,0.25264,0.0044974,1.013e+05,-21.235,1.225
151.82,-38.194,20,300,0,0,0,0,0.0056769,0.074499,0.17806,0.0039391,1.0131e+05,-19.983,1.225
92.344,17.402,20,300,0,0,0,0,0.003559,0.92131,0.52227,0.0024695,1.0134e+05,13.072,1.225
92.365,17.43,20,300,0,0,0,0,0.0036033,0.92458,0.52655,0.0025003,1.0134e+05,12.937,1.225
92.323,17.378,20,300,0,0,0,0,0.0035405,0.91797,0.51966,0.0024567,1.0134e+05,13.167,1.225
90.963,15.948,20,300,0,0,0,0,0.0061379,1.3972,0.8589,0.0042589,1.0134e+05,18.474,1.225
56.767,43.075,20,300,0,0,0,0,0.0049889,0.10239,0.16141,0.0034617,1.0139e+05,65.448,1.225
58.142,43.075,20,300,0,0,0,0,0.0069406,0.024305,0.12184,0.0048159,1.0139e+05,64.922,1.225
59.767,43.075,20,300,0,0,0,0,0.0041054,0.02291,0.083072,0.0028487,1.0139e+05,64.841,1.225
90.703,39.452,20,300,0,0,0,0,0.0048591,3.0464,1.1295,0.0033716,1.0129e+05,-36.4,1.225
91.476,38.714,20,300,0,0,0,0,0.0043357,2.5453,0.96013,0.0030085,1.013e+05,-24.471,1.225
92.238,37.875,20,300,0,0,0,0,0.0057433,2.3128,0.96801,0.0039852,1.0129e+05,-34.168,1.225
92.278,37.831,20,300,0,0,0,0,0.0059234,2.2932,0.97623,0.0041101,1.0129e+05,-34.982,1.225
92.407,37.666,20,300,0,0,0,0,0.0059287,2.2713,0.96544,0.0041138,1.0129e+05,-36.209,1.225
56.767,53.075,20,300,0,0,0,0,0.0053019,0.12722,0.1854,0.0036789,1.0139e+05,62.165,1.225
132.74,-1.6682,20,300,0,0,0,0,0.0047227,0.072001,0.15686,0.003277,1.013e+05,-27.809,1.225
130.74,-1.6682,20,300,0,0,0,0,0.004302,0.043688,0.12122,0.0029851,1.013e+05,-27.409,1.225
25,-20,20,300,0,0,0,0,0.0036186,0.48685,0.38187,0.0025109,1.0131e+05,-10.4,1.225
21.845,-20,20,300,0,0,0,0,0.0032797,0.51432,0.37071,0.0022757,1.0133e+05,1.9848,1.225
28.155,-20,20,300,0,0,0,0,0.0033699,0.58028,0.39742,0.0023383,1.0131e+05,-16.426,1.225
187.51,-0.20907,20,300,0,0,0,0,0.0018416,0.032488,0.068832,0.0012779,1.013e+05,-20.162,1.225
185.02,-0.20907,20,300,0,0,0,0,0.001647,0.028084,0.059421,0.0011428,1.013e+05,-20.067,1.225
184.4,-0.20907,20,300,0,0,0,0,0.0016069,0.026405,0.056805,0.001115,1.013e+05,-20.039,1.225
134,35.226,20,300,0,0,0,0,0.0019405,0.11418,0.13099,0.0013465,1.013e+05,-20.255,1.225
133.97,34.458,20,300,0,0,0,0,0.0021077,0.11717,0.139,0.0014625,1.013e+05,-21.299,1.225
133.83,33.08,20,300,0,0,0,0,0.002497,0.119,0.15421,0.0017326,1.013e+05,-23.729,1.225
133.79,32.509,20,300,0,0,0,0,0.0026284,0.11833,0.15847,0.0018238,1.013e+05,-24.235,1.225
133.88,33.668,20,300,0,0,0,0,0.0023104,0.12047,0.14814,0.0016031,1.013e+05,-22.752,1.225
190.62,-0.20907,20,300,0,0,0,0,0.0019879,0.041092,0.081624,0.0013793,1.0131e+05,-19.504,1.225
133.28,30.449,20,300,0,0,0,0,0.0028738,0.11006,0.15991,0.0019941,1.013e+05,-27.119,1.225
133.27,30.383,20,300,0,0,0,0,0.002888,0.10968,0.16008,0.0020039,1.013e+05,-27.194,1.225
164,36.582,20,300,0,0,0,0,0.0023252,0.21236,0.20984,0.0016134,1.0131e+05,-15.348,1.225
164,37.946,20,300,0,0,0,0,0.0020955,0.28878,0.22461,0.001454,1.0131e+05,-15.897,1.225
59.767,47.383,20,300,0,0,0,0,0.0017947,0.06456,0.094664,0.0012453,1.0139e+05,64.567,1.225
59.767,48.764,20,300,0,0,0,0,0.0017446,0.058713,0.088916,0.0012105,1.0139e+05,64.344,1.225
59.767,45.999,20,300,0,0,0,0,0.0015642,0.055157,0.08116,0.0010854,1.0139e+05,64.679,1.225
195.29,-31.102,20,300,0,0,0,0,0.0021089,0.069597,0.11273,0.0014634,1.0131e+05,-18.112,1.225
193.74,-31.102,20,300,0,0,0,0,0.0021087,0.065543,0.10833,0.0014632,1.0131e+05,-18.446,1.225
101.54,14.895,20,300,0,0,0,0,0.0053389,2.4556,1.0382,0.0037045,1.0129e+05,-37.236,1.225
100.99,13.997,20,300,0,0,0,0,0.0050737,2.1682,0.94968,0.0035206,1.0129e+05,-34.574,1.225
104.52,32.465,20,300,0,0,0,0,0.0046751,1.4818,0.76904,0.0032439,1.013e+05,-24.773,1.225
104.74,31.135,20,300,0,0,0,0,0.004667,1.4645,0.76416,0.0032383,1.013e+05,-25.218,1.225
104.98,28.436,20,300,0,0,0,0,0.0046383,1.4395,0.75359,0.0032184,1.013e+05,-25.57,1.225
104.99,27.077,20,300,0,0,0,0,0.0046643,1.4788,0.76309,0.0032365,1.013e+05,-25.569,1.225
104.21,33.788,20,300,0,0,0,0,0.0046514,1.4897,0.76872,0.0032275,1.013e+05,-24.408,1.225
165.54,28.388,20,300,0,0,0,0,0.0034103,0.32999,0.30631,0.0023663,1.013e+05,-20.789,1.225
164.79,30.223,20,300,0,0,0,0,0.0033503,0.33086,0.2963,0.0023247,1.0131e+05,-19.273,1.225
166.07,27.403,20,300,0,0,0,0,0.0034079,0.31719,0.3002,0.0023647,1.013e+05,-22.065,1.225
180,50.068,20,300,0,0,0,0,0.0030938,0.28125,0.26435,0.0021467,1.0131e+05,-12.518,1.225
180,48.745,20,300,0,0,0,0,0.0030471,0.24126,0.24379,0.0021143,1.0131e+05,-12.558,1.225
132.74,2.658,20,300,0,0,0,0,0.0013223,0.022717,0.046713,0.00091754,1.013e+05,-27.161,1.225
132.74,1.2585,20,300,0,0,0,0,0.0015021,0.051497,0.076336,0.0010423,1.013e+05,-27.528,1.225
177.3,-23.053,20,300,0,0,0,0,0.0017248,0.037282,0.074506,0.0011968,1.013e+05,-20.363,1.225
177.3,-21.742,20,300,0,0,0,0,0.0017531,0.053666,0.090758,0.0012164,1.013e+05,-20.748,1.225
126.57,-19.668,20,300,0,0,0,0,0.0018788,0.060783,0.087071,0.0013037,1.0131e+05,-18.547,1.225
125,-19.668,20,300,0,0,0,0,0.0020072,0.078013,0.097374,0.0013927,1.0131e+05,-18.529,1.225
71.767,44.691,20,300,0,0,0,0,0.0028813,0.1853,0.2153,0.0019992,1.013e+05,-20.647,1.225
71.767,43.343,20,300,0,0,0,0,0.0026926,0.16457,0.19358,0.0018684,1.013e+05,-20.377,1.225
71.767,46.043,20,300,0,0,0,0,0.0030813,0.22189,0.24532,0.0021381,1.013e+05,-20.829,1.225
164.03,-51.194,20,300,0,0,0,0,0.0032482,0.35404,0.30488,0.0022538,1.013e+05,-22.859,1.225
162.48,-51.194,20,300,0,0,0,0,0.0031635,0.38906,0.31485,0.0021951,1.013e+05,-24.073,1.225
165.55,-51.194,20,300,0,0,0,0,0.0030078,0.34088,0.28706,0.002087,1.013e+05,-21.779,1.225
139.82,-43.321,20,300,0,0,0,0,0.0042072,0.59367,0.49395,0.0029193,1.0131e+05,-18.833,1.225
139.82,-41.948,20,300,0,0,0,0,0.003984,0.53886,0.4542,0.0027644,1.0131e+05,-19.812,1.225
187.5,-31.102,20,300,0,0,0,0,0.0018533,0.041716,0.080884,0.001286,1.0131e+05,-19.45,1.225
185.94,-31.102,20,300,0,0,0,0,0.0017225,0.033278,0.068955,0.0011952,1.0131e+05,-19.55,1.225
171.88,55,20,300,0,0,0,0,0.0021276,0.073473,0.1112,0.0014763,1.0131e+05,-14.424,1.225
173.46,55,20,300,0,0,0,0,0.0021629,0.081628,0.11834,0.0015008,1.0131e+05,-14.547,1.225
139.82,-46.032,20,300,0,0,0,0,0.004374,0.73166,0.56343,0.003035,1.0131e+05,-16.586,1.225
139.82,-44.681,20,300,0,0,0,0,0.0043466,0.6591,0.53159,0.003016,1.0131e+05,-17.689,1.225
190.62,-31.102,20,300,0,0,0,0,0.0020443,0.058314,0.10024,0.0014185,1.0131e+05,-19.028,1.225
189.06,-31.102,20,300,0,0,0,0,0.0019598,0.050177,0.091348,0.0013599,1.0131e+05,-19.272,1.225
132.74,-9.2399,20,300,0,0,0,0,0.0021515,0.069855,0.11291,0.0014929,1.013e+05,-27.805,1.225
132.74,-10.695,20,300,0,0,0,0,0.0018771,0.084916,0.11805,0.0013025,1.013e+05,-27.266,1.225
189.06,-18.209,20,300,0,0,0,0,0.0027994,0.1677,0.20007,0.0019424,1.0131e+05,-18.549,1.225
190.62,-18.209,20,300,0,0,0,0,0.0026561,0.13664,0.17832,0.001843,1.0131e+05,-18.577,1.225
168.73,55,20,300,0,0,0,0,0.0018799,0.070177,0.099094,0.0013045,1.0131e+05,-14.575,1.225
170.31,55,20,300,0,0,0,0,0.0020465,0.069652,0.10501,0.00142,1.0131e+05,-14.404,1.225
19.175,-38.448,20,300,0,0,0,0,0.0025248,0.11582,0.15282,0.0017519,1.0139e+05,65.767,1.225
19.175,-37.908,20,300,0,0,0,0,0.0025232,0.11389,0.15154,0.0017508,1.0139e+05,66.641,1.225
19.175,-40.607,20,300,0,0,0,0,0.0025381,0.1254,0.15949,0.0017612,1.0139e+05,61.831,1.225
19.175,-38.987,20,300,0,0,0,0,0.0025307,0.11954,0.15543,0.001756,1.0139e+05,64.514,1.225
58.846,-24.376,20,300,0,0,0,0,0.0041469,0.30595,0.33051,0.0028774,1.0138e+05,53.554,1.225
58.846,-21.669,20,300,0,0,0,0,0.0040572,0.3799,0.36438,0.0028152,1.0138e+05,55.915,1.225
58.846,-31.958,20,300,0,0,0,0,0.0039013,0.41947,0.36441,0.002707,1.0132e+05,-9.581,1.225
58.846,-29.792,20,300,0,0,0,0,0.0040893,0.35969,0.34787,0.0028375,1.0133e+05,4.2858,1.225
58.846,-32.5,20,300,0,0,0,0,0.0038495,0.43526,0.3683,0.0026711,1.0131e+05,-12.942,1.225
58.846,-32.5,20,300,0,0,0,0,0.0038386,0.44158,0.37025,0.0026635,1.0131e+05,-13.714,1.225
21.875,-7.4856,20,300,0,0,0,0,0.0060339,0.36169,0.43501,0.0041868,1.0133e+05,2.6917,1.225
25,-7.4856,20,300,0,0,0,0,0.0060639,0.43295,0.47456,0.0042076,1.0133e+05,4.0628,1.225
58.846,-19.505,20,300,0,0,0,0,0.0040291,0.47229,0.40532,0.0027957,1.0137e+05,41.331,1.225
58.846,-18.964,20,300,0,0,0,0,0.0040254,0.50746,0.4207,0.0027931,1.0136e+05,36.034,1.225
201.18,-20.484,20,300,0,0,0,0,0.0012064,0.030846,0.052609,0.00083712,1.0131e+05,-16.414,1.225
201.18,-21.751,20,300,0,0,0,0,0.0014018,0.028668,0.055018,0.0009727,1.0131e+05,-16.385,1.225
176.65,20.188,20,300,0,0,0,0,0.0022179,0.4052,0.27108,0.0015389,1.013e+05,-20.258,1.225
175.1,20.519,20,300,0,0,0,0,0.0027479,0.39421,0.30024,0.0019067,1.013e+05,-20.764,1.225
95.663,24.354,20,300,0,0,0,0,0.0040135,2.6335,0.94906,0.0027849,1.0132e+05,-7.0087,1.225
95.664,24.361,20,300,0,0,0,0,0.0040137,2.6311,0.94859,0.002785,1.0132e+05,-7.0169,1.225
131.66,26.959,20,300,0,0,0,0,0.003226,0.089689,0.15479,0.0022385,1.013e+05,-27.991,1.225
130.38,25.231,20,300,0,0,0,0,0.0030344,0.084246,0.14371,0.0021055,1.013e+05,-26.789,1.225
168.96,23.894,20,300,0,0,0,0,0.0034732,0.33101,0.30878,0.00241,1.013e+05,-22.65,1.225
168.43,24.36,20,300,0,0,0,0,0.0034704,0.32439,0.30513,0.0024081,1.013e+05,-22.912,1.225
169.87,23.102,20,300,0,0,0,0,0.0034899,0.34382,0.31604,0.0024216,1.013e+05,-22.324,1.225
170.7,22.509,20,300,0,0,0,0,0.0034756,0.35848,0.32369,0.0024116,1.013e+05,-22.302,1.225
172.04,21.715,20,300,0,0,0,0,0.0033799,0.35855,0.32081,0.0023452,1.013e+05,-22.097,1.225
36.175,-44.457,20,300,0,0,0,0,0.0043795,2.1489,0.8723,0.0030388,1.013e+05,-21.699,1.225
36.175,-45.639,20,300,0,0,0,0,0.0051838,2.3324,0.98983,0.0035969,1.013e+05,-26.011,1.225
22.016,-29.733,20,300,0,0,0,0,0.0029836,2.8919,0.85752,0.0020703,1.0129e+05,-35.622,1.225
23.507,-29.733,20,300,0,0,0,0,0.0033724,2.6723,0.88404,0.00234,1.0129e+05,-30.163,1.225
25.03,-29.733,20,300,0,0,0,0,0.0038095,2.811,0.96082,0.0026433,1.013e+05,-26.696,1.225
36.175,-29.733,20,300,0,0,0,0,0.0041977,1.3281,0.63585,0.0029127,1.0131e+05,-18.225,1.225
36.175,-31.151,20,300,0,0,0,0,0.0032942,0.34533,0.30407,0.0022857,1.0131e+05,-17.628,1.225
34.488,-29.733,20,300,0,0,0,0,0.0036289,2.3557,0.84471,0.002518,1.0131e+05,-18.771,1.225
115.67,-19.668,20,300,0,0,0,0,0.0018957,0.12335,0.12916,0.0013154,1.0131e+05,-17.166,1.225
114.13,-19.668,20,300,0,0,0,0,0.0022401,0.1266,0.14288,0.0015544,1.0131e+05,-17.904,1.225
112.74,-19.668,20,300,0,0,0,0,0.002989,0.27873,0.24796,0.002074,1.0131e+05,-10.82,1.225
112.74,-18.623,20,300,0,0,0,0,0.0028432,0.496,0.33075,0.0019728,1.0132e+05,-0.83298,1.225
114.74,-2.9416,20,300,0,0,0,0,0.0027995,0.27933,0.2476,0.0019425,1.0135e+05,21.667,1.225
112.74,-0.18453,20,300,0,0,0,0,0.002925,0.24206,0.23543,0.0020296,1.0135e+05,20.855,1.225
112.74,-10.685,20,300,0,0,0,0,0.0028364,0.39061,0.29537,0.0019681,1.0134e+05,14.732,1.225
112.74,-9.2226,20,300,0,0,0,0,0.0034113,0.3712,0.31398,0.002367,1.0134e+05,15.614,1.225
112.74,3.7294,20,300,0,0,0,0,0.0037924,0.64055,0.47016,0.0026315,1.0134e+05,16.726,1.225
112.74,5.3636,20,300,0,0,0,0,0.0043261,0.86842,0.58934,0.0030018,1.0134e+05,14.274,1.225
112.74,2.6373,20,300,0,0,0,0,0.0033271,0.44611,0.36931,0.0023086,1.0134e+05,17.849,1.225
112.74,10.332,20,300,0,0,0,0,0.0048806,1.5578,0.80864,0.0033865,1.013e+05,-27.616,1.225
114.15,10.332,20,300,0,0,0,0,0.0034632,1.7803,0.68575,0.002403,1.0128e+05,-46.241,1.225
112.74,9.2229,20,300,0,0,0,0,0.0049049,1.877,0.89902,0.0034034,1.0132e+05,-0.35592,1.225
112.74,7.9765,20,300,0,0,0,0,0.0042042,1.7326,0.80314,0.0029172,1.0133e+05,7.1856,1.225
115.67,10.332,20,300,0,0,0,0,0.003407,2.9112,0.88335,0.002364,1.0128e+05,-41.458,1.225
177.3,8.15,20,300,0,0,0,0,0.0023631,0.27708,0.21495,0.0016397,1.013e+05,-23.657,1.225
177.3,9.5291,20,300,0,0,0,0,0.0026841,0.26725,0.22086,0.0018624,1.013e+05,-23.186,1.225
177.3,10.791,20,300,0,0,0,0,0.0024169,0.20835,0.1884,0.001677,1.013e+05,-21.128,1.225
178.53,10.791,20,300,0,0,0,0,0.0013848,0.1667,0.12997,0.00096086,1.0131e+05,-19.242,1.225
95.83,29.827,20,300,0,0,0,0,0.0034004,2.0837,0.7658,0.0023594,1.0131e+05,-13.488,1.225
95.621,30.952,20,300,0,0,0,0,0.003366,2.9498,0.87472,0.0023356,1.0131e+05,-16.516,1.225
59.767,51.544,20,300,0,0,0,0,0.0017079,0.037398,0.06885,0.0011851,1.0139e+05,64.453,1.225
164,51.366,20,300,0,0,0,0,0.0019549,0.46866,0.27288,0.0013565,1.0131e+05,-17.458,1.225
164,52.642,20,300,0,0,0,0,0.0018761,0.49753,0.27823,0.0013018,1.013e+05,-20.959,1.225
19.175,-44.501,20,300,0,0,0,0,0.0021141,0.20496,0.18354,0.0014669,1.0137e+05,48.788,1.225
19.175,-43.241,20,300,0,0,0,0,0.0023649,0.16285,0.17446,0.001641,1.0138e+05,54.612,1.225
19.175,-45.715,20,300,0,0,0,0,0.0024408,0.22759,0.20917,0.0016936,1.0136e+05,39.327,1.225
21.974,-46.733,20,300,0,0,0,0,0.0021425,0.17598,0.17481,0.0014866,1.0129e+05,-33.18,1.225
20.484,-46.733,20,300,0,0,0,0,0.0028085,0.2482,0.24433,0.0019487,1.0129e+05,-34.948,1.225
19.175,-46.733,20,300,0,0,0,0,0.0031969,0.25564,0.26181,0.0022183,1.0132e+05,-1.6231,1.225
19.175,-35.74,20,300,0,0,0,0,0.0025042,0.12379,0.15724,0.0017376,1.0139e+05,67.53,1.225
19.175,-35.197,20,300,0,0,0,0,0.0025008,0.12673,0.15894,0.0017353,1.0139e+05,67.739,1.225
19.175,-35.197,20,300,0,0,0,0,0.0025061,0.12967,0.16099,0.0017389,1.0139e+05,67.719,1.225
28.125,-7.4856,20,300,0,0,0,0,0.005517,0.62509,0.5387,0.0038281,1.0133e+05,3.9403,1.225
28.75,-7.4856,20,300,0,0,0,0,0.0054284,0.69122,0.56001,0.0037666,1.0133e+05,3.4981,1.225
31.25,-7.4856,20,300,0,0,0,0,0.0050127,0.93291,0.62792,0.0034782,1.0133e+05,1.7464,1.225
31.25,-7.4856,20,300,0,0,0,0,0.0050001,0.96078,0.63673,0.0034694,1.0133e+05,1.4858,1.225
193.11,-0.20907,20,300,0,0,0,0,0.0019728,0.047913,0.088213,0.0013689,1.0131e+05,-18.819,1.225
193.74,-0.20907,20,300,0,0,0,0,0.0019881,0.050356,0.090834,0.0013795,1.0131e+05,-18.582,1.225
190.62,10.791,20,300,0,0,0,0,0.0024772,0.088547,0.13773,0.0017188,1.0131e+05,-12.357,1.225
191.25,10.791,20,300,0,0,0,0,0.0024392,0.086605,0.13508,0.0016925,1.0131e+05,-12.49,1.225
191.87,10.791,20,300,0,0,0,0,0.0023898,0.084339,0.13176,0.0016582,1.0131e+05,-12.671,1.225
193.74,10.791,20,300,0,0,0,0,0.0022778,0.078702,0.12391,0.0015805,1.0131e+05,-13.044,1.225
71.767,42.001,20,300,0,0,0,0,0.00241,0.15771,0.17562,0.0016722,1.013e+05,-20.131,1.225
71.767,40.67,20,300,0,0,0,0,0.0020798,0.15983,0.16044,0.0014431,1.013e+05,-20.009,1.225
70.268,38.075,20,300,0,0,0,0,0.003431,0.47894,0.35417,0.0023807,1.013e+05,-24.608,1.225
68.725,38.075,20,300,0,0,0,0,0.0032904,0.64738,0.4188,0.0022831,1.013e+05,-23.068,1.225
71.767,38.075,20,300,0,0,0,0,0.0033455,0.23967,0.24701,0.0023214,1.013e+05,-23.232,1.225
95.32,22.966,20,300,0,0,0,0,0.0041595,2.8385,0.99484,0.0028862,1.0132e+05,-4.2864,1.225
95.394,23.231,20,300,0,0,0,0,0.0041627,2.7302,0.96943,0.0028884,1.0132e+05,-3.9667,1.225
95.884,25.714,20,300,0,0,0,0,0.0039805,2.4397,0.90534,0.002762,1.0132e+05,-8.3592,1.225
95.983,27.082,20,300,0,0,0,0,0.003913,2.3004,0.86937,0.0027151,1.0132e+05,-9.3789,1.225
118,29.792,20,300,0,0,0,0,0.0045491,0.53098,0.46376,0.0031565,1.0131e+05,-17.143,1.225
118,32.5,20,300,0,0,0,0,0.0050351,0.55315,0.50068,0.0034938,1.0131e+05,-17.856,1.225
118,29.25,20,300,0,0,0,0,0.0044656,0.53216,0.45955,0.0030986,1.0131e+05,-16.884,1.225
118,27.083,20,300,0,0,0,0,0.0041139,0.53444,0.43935,0.0028545,1.0131e+05,-16.441,1.225
118,27.083,20,300,0,0,0,0,0.0040974,0.53666,0.43947,0.0028431,1.0131e+05,-17.068,1.225
132.7,29.038,20,300,0,0,0,0,0.0029918,0.097422,0.15494,0.0020759,1.013e+05,-28.141,1.225
133.06,29.806,20,300,0,0,0,0,0.0029564,0.10079,0.15675,0.0020514,1.013e+05,-28.069,1.225
96.769,46.117,20,300,0,0,0,0,0.0037368,0.79774,0.5058,0.0025929,1.013e+05,-22.657,1.225
36.175,-46.733,20,300,0,0,0,0,0.0068968,2.7801,1.207,0.0047855,1.0128e+05,-48.724,1.225
34.562,-46.733,20,300,0,0,0,0,0.0056999,2.5309,0.97701,0.003955,1.0126e+05,-60.345,1.225
142.41,-51.194,20,300,0,0,0,0,0.0031925,0.75173,0.43468,0.0022152,1.0129e+05,-37.19,1.225
141.02,-51.194,20,300,0,0,0,0,0.0033021,0.48706,0.36971,0.0022913,1.0129e+05,-38.463,1.225
143.87,-51.194,20,300,0,0,0,0,0.0041364,0.89977,0.58802,0.0028701,1.0129e+05,-37.014,1.225
150.16,-51.194,20,300,0,0,0,0,0.0038697,0.6068,0.40328,0.0026851,1.0129e+05,-36.727,1.225
160.92,-51.194,20,300,0,0,0,0,0.0029496,0.4586,0.32848,0.0020467,1.013e+05,-25.451,1.225
159.35,-51.194,20,300,0,0,0,0,0.0037038,0.51167,0.39314,0.0025699,1.013e+05,-26.898,1.225
169.82,-48.693,20,300,0,0,0,0,0.001205,0.027281,0.049781,0.00083612,1.0131e+05,-18.633,1.225
169.82,-50.006,20,300,0,0,0,0,0.0013422,0.026355,0.049828,0.00093131,1.0131e+05,-18.492,1.225
169.82,-51.194,20,300,0,0,0,0,0.0028058,0.23946,0.2211,0.0019469,1.0131e+05,-19.258,1.225
